       36
  0.8082000000000001E+01  0.3441000000000000E+01  0.3708000000000000E+01
  0.7346000000000000E+01  0.4276000000000000E+01  0.2334000000000000E+01
  0.9100000000000000E+01  0.5170000000000000E+01  0.3060000000000000E+01
  0.9048000000000000E+01  0.6165000000000000E+01  0.3280000000000000E+01
  0.1025100000000000E+02  0.4682000000000000E+01  0.2562000000000000E+01
  0.1035800000000000E+02  0.3432000000000000E+01  0.2120000000000000E+01
  0.9525000000000000E+01  0.2843000000000000E+01  0.2076000000000000E+01
  0.1126000000000000E+02  0.3041000000000000E+01  0.1845000000000000E+01
  0.1133400000000000E+02  0.5450000000000000E+01  0.2495000000000000E+01
  0.1133700000000000E+02  0.6385000000000000E+01  0.2905000000000000E+01
  0.1217300000000000E+02  0.5123000000000000E+01  0.2014000000000000E+01
  0.4720000000000000E+01  0.6250000000000000E+01  0.5977000000000000E+01
  0.4196000000000000E+01  0.6948000000000000E+01  0.5119000000000000E+01
  0.5173000000000000E+01  0.6732000000000000E+01  0.7160000000000000E+01
  0.5542000000000000E+01  0.6097000000000000E+01  0.7856000000000000E+01
  0.5013000000000000E+01  0.8127000000000001E+01  0.7517000000000000E+01
  0.3954000000000000E+01  0.8367000000000001E+01  0.7585000000000000E+01
  0.5488000000000000E+01  0.8327999999999999E+01  0.8474000000000000E+01
  0.5462000000000000E+01  0.8759000000000000E+01  0.6754000000000000E+01
  0 START of Energies
 -0.1482487766461031E+03
  1 Total Force
 -0.1589346879784281E+00 -0.3481723397263510E+00  0.1804070772178599E+00
 -0.7898733669528800E-01  0.1560773291751993E+01 -0.6347697777857688E+00
  0.5615518493725350E+00 -0.6212371385211340E+00 -0.3633321131318742E+00
  0.2905178054177433E+00 -0.3006396780775128E-01  0.9916831216408519E+00
 -0.1175191374871210E+01 -0.4320236531768922E+00 -0.1140017835000242E+00
  0.1107642784565744E+01 -0.6242122841636133E+00  0.4995143731771851E+00
 -0.6382502521902875E+00  0.1716427100998927E+00 -0.7133382324724733E+00
 -0.4971351792010457E-01  0.2333021734911641E+00  0.2338293736586637E+00
  0.1133094563783370E+01 -0.6960450933582678E+00 -0.8244991425889514E+00
  0.5767819853649420E+00 -0.4296038941689783E+00  0.1000672055354663E+01
 -0.6854709734231403E+00  0.2892554498503243E+00 -0.8815897434213174E-01
  0.5297180309605756E+00 -0.9350612748725726E+00  0.3627931048460320E+00
  0.1599968726774901E+00  0.5750995781261582E+00 -0.7156710427474945E+00
 -0.1188978496255323E+01 -0.6564400319861858E+00 -0.4241479221494933E+00
  0.9966073062275492E-01  0.5158063605329697E+00 -0.2271751673969661E+00
  0.4220103346546544E+00  0.7056868554306706E-02  0.8231712246972245E+00
  0.2089759891976136E+01  0.2873529859847037E+01  0.2376652427272816E+00
  0.2034952283029026E+00 -0.1560832637878330E+01  0.3950459648122084E+00
 -0.5823949282635257E+00 -0.5980046500608883E+00 -0.1538424704117143E+01
 -0.3012657064046547E+01  0.1084266693483943E+01  0.1198200914245787E+01
  0.2693417895930222E+00 -0.1903986189512504E+01 -0.4204038568818787E+00
  0.2290206766421246E+01 -0.2849591178961165E+00 -0.1582866040428458E+00
  0.3884561840091285E+00 -0.4014810879514319E+01 -0.1760187064413264E+01
  0.3528276346678448E+01  0.2530150976311542E+01  0.2962383094852085E+00
 -0.4661635183648913E+01  0.2038547716157848E+01  0.1494709543416531E+01
  0.3363395861518182E+01  0.1887896080042242E+01 -0.8190774538382510E+00
 -0.9209454174345467E-01 -0.3752428267197465E+01 -0.1595063934637503E+01
 -0.3888371215008360E+01  0.1517134027113092E+01  0.2353945928352596E+01
 -0.3056422109766701E+00  0.1668537410792122E+01  0.7089445807875778E+00
  0.2763022310269864E+00  0.6630809792465927E+00 -0.6585478409646695E+00
 -0.1715242503136405E+00 -0.1653275767364882E+01  0.2697148626986241E+01
 -0.5086370908199566E+00  0.1885834981368403E+01 -0.1859628179309915E+01
  0.7213147436688253E-01 -0.1502177926335162E+01 -0.1009480186270961E+01
 -0.1460860582737612E+01  0.1892880100270092E+00  0.2977386681719620E+00
  0.5393511893254581E+00 -0.2074636952762567E+00  0.1244925374061193E+01
  0.7576517862542572E+00  0.5595956420210223E+00 -0.1092439503047461E+01
